,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
13676597,13676597,2021-07-09 16:00:04.267789+00:00,x,y,2021-08-08 09:45:00+00:00,2021-08-08 11:45:00+00:00,gamma,True,20.0,1,c-2,13676597,12560.0
21180513,21180513,2021-08-27 08:38:48.690332+00:00,x,y,2021-09-01 11:00:00+00:00,2021-09-01 12:55:00+00:00,beta,True,40.0,0,b-69,21180513,11270.0
9357681,9357681,2021-06-11 00:47:54.937327+00:00,x,y,2021-06-20 07:00:00+00:00,2021-06-20 09:00:00+00:00,alpha,True,15.0,1,a-5,9357681,9403.0
16746662,16746662,2021-08-01 10:16:18.312348+00:00,x,y,2021-08-06 11:00:00+00:00,2021-08-06 12:55:00+00:00,beta,True,40.0,0,b-69,16746662,13190.0
19731986,19731986,2021-08-18 04:48:09.249343+00:00,x,y,2021-09-08 14:00:00+00:00,2021-09-08 16:00:00+00:00,gamma,True,20.0,2,c-4,19731986,8500.0
10075776,10075776,2021-06-16 08:42:14.318111+00:00,x,y,2021-08-06 05:00:00+00:00,2021-08-06 06:55:00+00:00,beta,True,20.0,0,b-1,10075776,6344.0
18302830,18302830,2021-08-10 19:56:56.301412+00:00,x,y,2021-09-02 14:00:00+00:00,2021-09-02 16:00:00+00:00,gamma,True,20.0,2,c-4,18302830,13560.0
20941819,20941819,2021-08-25 14:51:42.150445+00:00,x,y,2021-10-01 05:30:00+00:00,2021-10-01 07:30:00+00:00,gamma,True,20.0,2,c-2,20941819,7870.0
20945445,20945445,2021-08-25 15:18:10.637405+00:00,x,y,2021-09-08 04:40:00+00:00,2021-09-08 06:40:00+00:00,omega,True,20.0,1,d-1,20945445,6870.0
3144470,3144470,2021-03-12 19:00:41.755578+00:00,x,y,2021-03-15 15:30:00+00:00,2021-03-15 17:30:00+00:00,alpha,True,35.0,1,a-7,3144470,10799.0
504306,504306,2021-01-15 09:13:12.401571+00:00,x,y,2021-02-03 05:00:00+00:00,2021-02-03 07:00:00+00:00,gamma,True,32.0,1,c-2,504306,9150.0
8745430,8745430,2021-06-04 19:07:19.988975+00:00,x,y,2021-06-14 13:00:00+00:00,2021-06-14 15:00:00+00:00,alpha,True,35.0,1,a-9,8745430,9707.0
7308930,7308930,2021-05-20 15:48:56.359852+00:00,x,y,2021-05-24 11:00:00+00:00,2021-05-24 13:00:00+00:00,gamma,True,20.0,2,c-4,7308930,9025.0
16128982,16128982,2021-07-27 09:33:11.251713+00:00,x,y,2021-07-28 16:00:00+00:00,2021-07-28 18:00:00+00:00,alpha,True,35.0,1,a-23,16128982,12645.0
5635170,5635170,2021-04-27 02:06:45.326494+00:00,x,y,2021-05-30 11:00:00+00:00,2021-05-30 13:00:00+00:00,gamma,True,20.0,1,c-4,5635170,9655.0
10607443,10607443,2021-06-20 18:51:54.327302+00:00,x,y,2021-07-14 09:45:00+00:00,2021-07-14 11:45:00+00:00,gamma,True,20.0,2,c-2,10607443,7620.0
21650309,21650309,2021-08-31 04:02:17.968095+00:00,x,y,2021-08-31 10:00:00+00:00,2021-08-31 12:00:00+00:00,alpha,True,15.0,1,a-7,21650309,11245.0
3507816,3507816,2021-03-18 21:49:12.190343+00:00,x,y,2021-03-21 05:00:00+00:00,2021-03-21 07:00:00+00:00,gamma,True,20.0,2,c-2,3507816,10800.0
18418899,18418899,2021-08-11 09:06:36.818739+00:00,x,y,2021-08-22 07:00:00+00:00,2021-08-22 09:00:00+00:00,alpha,True,15.0,1,a-5,18418899,14945.0
4871759,4871759,2021-04-19 16:38:59.493495+00:00,x,y,2021-05-23 05:00:00+00:00,2021-05-23 07:00:00+00:00,gamma,True,20.0,1,c-2,4871759,8650.0
11648133,11648133,2021-06-28 13:16:39.395994+00:00,x,y,2021-07-03 17:00:00+00:00,2021-07-03 18:59:00+00:00,gamma,True,20.0,1,c-6,11648133,11300.0
20760709,20760709,2021-08-24 10:35:41.832810+00:00,x,y,2021-09-15 14:00:00+00:00,2021-09-15 16:00:00+00:00,gamma,True,20.0,1,c-4,20760709,6870.0
15894801,15894801,2021-07-25 17:38:38.085387+00:00,x,y,2021-08-01 16:00:00+00:00,2021-08-01 18:00:00+00:00,alpha,True,35.0,1,a-23,15894801,22445.0
12670932,12670932,2021-07-04 07:14:15.079021+00:00,x,y,2021-07-05 07:00:00+00:00,2021-07-05 09:00:00+00:00,alpha,True,15.0,1,a-5,12670932,14945.0
14219997,14219997,2021-07-13 07:54:48.390565+00:00,x,y,2021-07-31 09:45:00+00:00,2021-07-31 11:45:00+00:00,gamma,True,20.0,1,c-2,14219997,12050.0
9033407,9033407,2021-06-07 18:54:16.850692+00:00,x,y,2021-06-08 07:00:00+00:00,2021-06-08 09:00:00+00:00,alpha,True,35.0,1,a-5,9033407,9707.0
7784686,7784686,2021-05-26 07:31:48.979001+00:00,x,y,2021-06-04 11:00:00+00:00,2021-06-04 13:00:00+00:00,gamma,True,20.0,2,c-4,7784686,9025.0
18509233,18509233,2021-08-11 16:47:50.201777+00:00,x,y,2021-08-29 07:00:00+00:00,2021-08-29 09:00:00+00:00,alpha,True,15.0,1,a-5,18509233,7524.0
8032004,8032004,2021-05-29 13:50:43.861853+00:00,x,y,2021-06-12 16:00:00+00:00,2021-06-12 18:00:00+00:00,alpha,True,15.0,1,a-7,8032004,7520.0
14365233,14365233,2021-07-14 06:13:50.566552+00:00,x,y,2021-07-25 05:00:00+00:00,2021-07-25 06:55:00+00:00,beta,True,40.0,0,b-1,14365233,17640.0
4213353,4213353,2021-04-03 11:34:52.605962+00:00,x,y,2021-04-07 17:00:00+00:00,2021-04-07 18:59:00+00:00,gamma,True,20.0,1,c-6,4213353,9800.0
12343837,12343837,2021-07-02 12:40:17.648714+00:00,x,y,2021-07-15 14:00:00+00:00,2021-07-15 16:00:00+00:00,gamma,True,20.0,1,c-4,12343837,11800.0
4557710,4557710,2021-04-13 06:40:23.963475+00:00,x,y,2021-05-05 13:30:00+00:00,2021-05-05 15:30:00+00:00,alpha,True,35.0,1,a-5,4557710,8605.0
13449968,13449968,2021-07-08 08:16:28.786280+00:00,x,y,2021-08-13 17:00:00+00:00,2021-08-13 18:59:00+00:00,gamma,True,20.0,1,c-6,13449968,10285.0
3808267,3808267,2021-03-25 08:19:50.053762+00:00,x,y,2021-08-05 05:00:00+00:00,2021-08-05 07:00:00+00:00,alpha,True,15.0,1,a-1,3808267,9798.0
12223567,12223567,2021-07-01 19:05:00.063468+00:00,x,y,2021-07-25 16:00:00+00:00,2021-07-25 18:00:00+00:00,alpha,True,15.0,1,a-23,12223567,12945.0
10782831,10782831,2021-06-22 08:06:00.063705+00:00,x,y,2021-06-28 14:00:00+00:00,2021-06-28 16:00:00+00:00,gamma,True,20.0,1,c-4,10782831,6620.0
3334112,3334112,2021-03-15 20:36:42.061619+00:00,x,y,2021-03-16 11:00:00+00:00,2021-03-16 13:00:00+00:00,gamma,True,20.0,1,c-4,3334112,11165.0
13441604,13441604,2021-07-08 07:18:12.911841+00:00,x,y,2021-07-10 04:00:00+00:00,2021-07-10 06:00:00+00:00,alpha,True,15.0,1,a-1,13441604,12945.0
20800473,20800473,2021-08-24 15:52:01.624765+00:00,x,y,2021-08-26 14:00:00+00:00,2021-08-26 16:00:00+00:00,gamma,True,20.0,1,c-4,20800473,10900.0
3734804,3734804,2021-03-23 17:19:12.912807+00:00,x,y,2021-03-25 11:00:00+00:00,2021-03-25 13:00:00+00:00,gamma,True,20.0,1,c-4,3734804,9800.0
9220832,9220832,2021-06-09 15:47:23.690944+00:00,x,y,2021-07-16 10:00:00+00:00,2021-07-16 12:00:00+00:00,alpha,True,15.0,1,a-7,9220832,9403.0
11122425,11122425,2021-06-24 19:11:51.833573+00:00,x,y,2021-06-26 09:45:00+00:00,2021-06-26 11:45:00+00:00,gamma,True,20.0,1,c-2,11122425,11300.0
12558280,12558280,2021-07-03 14:27:47.915680+00:00,x,y,2021-07-13 14:00:00+00:00,2021-07-13 16:00:00+00:00,gamma,True,20.0,1,c-4,12558280,11545.0
6537561,6537561,2021-05-10 07:30:49.925936+00:00,x,y,2021-05-16 05:00:00+00:00,2021-05-16 07:00:00+00:00,alpha,True,15.0,1,a-1,6537561,6495.0
1740267,1740267,2021-02-15 21:16:30.613659+00:00,x,y,2021-03-04 05:00:00+00:00,2021-03-04 06:55:00+00:00,beta,True,20.0,0,b-1,1740267,11452.0
18328411,18328411,2021-08-10 21:06:48.566767+00:00,x,y,2021-10-09 17:00:00+00:00,2021-10-09 18:59:00+00:00,gamma,True,20.0,1,c-6,18328411,12560.0
21301964,21301964,2021-08-28 07:07:34.965325+00:00,x,y,2021-09-01 17:05:00+00:00,2021-09-01 19:05:00+00:00,omega,True,20.0,1,d-5,21301964,6870.0
20795199,20795199,2021-08-24 15:11:11.487673+00:00,x,y,2021-09-01 17:05:00+00:00,2021-09-01 19:05:00+00:00,omega,True,20.0,1,d-5,20795199,6870.0
3020644,3020644,2021-03-11 06:24:04.626061+00:00,x,y,2021-03-29 11:00:00+00:00,2021-03-29 13:00:00+00:00,gamma,True,20.0,2,c-4,3020644,11300.0
4005173,4005173,2021-03-29 09:33:59.853683+00:00,x,y,2021-03-31 17:00:00+00:00,2021-03-31 18:59:00+00:00,gamma,True,20.0,1,c-6,4005173,9800.0
2294331,2294331,2021-02-28 02:56:21.113984+00:00,x,y,2021-03-02 05:00:00+00:00,2021-03-02 07:00:00+00:00,gamma,True,20.0,2,c-2,2294331,8890.0
4403116,4403116,2021-04-08 13:05:22.137507+00:00,x,y,2021-06-28 11:00:00+00:00,2021-06-28 13:00:00+00:00,gamma,True,20.0,2,c-4,4403116,10800.0
648358,648358,2021-01-19 14:40:53.131688+00:00,x,y,2021-02-08 11:00:00+00:00,2021-02-08 13:00:00+00:00,gamma,True,0.0,0,c-4,648358,8655.0
19503873,19503873,2021-08-16 19:31:29.486763+00:00,x,y,2021-10-14 13:00:00+00:00,2021-10-14 15:00:00+00:00,alpha,True,15.0,1,a-9,19503873,6810.0
13119940,13119940,2021-07-06 11:44:21.981320+00:00,x,y,2021-08-02 09:45:00+00:00,2021-08-02 11:45:00+00:00,gamma,True,20.0,2,c-2,13119940,11285.0
4354013,4354013,2021-04-07 09:00:36.993969+00:00,x,y,2021-04-10 13:30:00+00:00,2021-04-10 15:30:00+00:00,alpha,True,15.0,1,a-5,4354013,8048.0
7200792,7200792,2021-05-19 13:22:10.200682+00:00,x,y,2021-05-27 17:00:00+00:00,2021-05-27 18:59:00+00:00,gamma,True,20.0,2,c-6,7200792,9025.0
15790419,15790419,2021-07-25 03:42:28.364219+00:00,x,y,2021-07-27 16:00:00+00:00,2021-07-27 18:00:00+00:00,alpha,True,35.0,1,a-23,15790419,12645.0
1814313,1814313,2021-02-17 11:58:10.426778+00:00,x,y,2021-03-02 05:00:00+00:00,2021-03-02 07:00:00+00:00,gamma,True,20.0,1,c-2,1814313,12500.0
3101511,3101511,2021-03-12 07:47:40.134347+00:00,x,y,2021-04-30 05:00:00+00:00,2021-04-30 07:00:00+00:00,gamma,True,20.0,1,c-2,3101511,9800.0
4369104,4369104,2021-04-07 17:08:10.601129+00:00,x,y,2021-04-12 14:00:00+00:00,2021-04-12 15:55:00+00:00,beta,True,20.0,0,b-9,4369104,8538.0
5764563,5764563,2021-04-28 22:42:59.220138+00:00,x,y,2021-05-03 17:00:00+00:00,2021-05-03 18:59:00+00:00,gamma,True,20.0,2,c-6,5764563,8390.0
2682780,2682780,2021-03-05 18:04:00.187614+00:00,x,y,2021-04-03 15:30:00+00:00,2021-04-03 17:30:00+00:00,alpha,True,35.0,1,a-7,2682780,8027.0
2151689,2151689,2021-02-25 16:53:44.268080+00:00,x,y,2021-03-22 17:00:00+00:00,2021-03-22 18:59:00+00:00,gamma,True,20.0,1,c-6,2151689,12500.0
19495642,19495642,2021-08-16 18:43:51.715759+00:00,x,y,2021-08-22 13:00:00+00:00,2021-08-22 15:00:00+00:00,alpha,True,15.0,1,a-9,19495642,23895.0
1171825,1171825,2021-02-02 09:01:56.538752+00:00,x,y,2021-02-04 05:00:00+00:00,2021-02-04 06:55:00+00:00,beta,True,35.0,0,b-1,1171825,9522.0
386313,386313,2021-01-11 17:53:52.135554+00:00,x,y,2021-02-26 05:15:00+00:00,2021-02-26 07:25:00+00:00,alpha,True,0.0,0,a-1,386313,8739.0
14693972,14693972,2021-07-16 11:30:26.697951+00:00,x,y,2021-08-01 04:00:00+00:00,2021-08-01 06:00:00+00:00,alpha,True,35.0,1,a-1,14693972,12645.0
14799594,14799594,2021-07-17 07:41:43.278584+00:00,x,y,2021-07-19 14:00:00+00:00,2021-07-19 16:00:00+00:00,gamma,True,20.0,1,c-4,14799594,10285.0
18542186,18542186,2021-08-11 19:09:34.810631+00:00,x,y,2021-09-13 14:00:00+00:00,2021-09-13 16:00:00+00:00,gamma,True,20.0,1,c-4,18542186,12560.0
4611605,4611605,2021-04-15 07:23:52.558450+00:00,x,y,2021-05-18 13:30:00+00:00,2021-05-18 15:30:00+00:00,alpha,True,15.0,1,a-5,4611605,8048.0
20331721,20331721,2021-08-21 14:10:01.202902+00:00,x,y,2021-08-27 10:00:00+00:00,2021-08-27 12:00:00+00:00,alpha,True,15.0,1,a-5,20331721,8300.0
9014794,9014794,2021-06-07 15:54:22.357975+00:00,x,y,2021-06-11 07:40:00+00:00,2021-06-11 09:40:00+00:00,alpha,True,15.0,1,a-5,9014794,9403.0
5121960,5121960,2021-04-21 11:08:27.883652+00:00,x,y,2021-05-04 17:00:00+00:00,2021-05-04 18:59:00+00:00,gamma,True,20.0,1,c-6,5121960,7390.0
12597527,12597527,2021-07-03 18:15:22.592198+00:00,x,y,2021-07-18 04:00:00+00:00,2021-07-18 06:00:00+00:00,alpha,True,35.0,1,a-1,12597527,10545.0
19714309,19714309,2021-08-17 22:56:35.216880+00:00,x,y,2021-09-05 04:00:00+00:00,2021-09-05 06:00:00+00:00,alpha,True,20.0,1,a-1,19714309,7524.0
11406089,11406089,2021-06-26 20:25:38.362516+00:00,x,y,2021-07-30 14:00:00+00:00,2021-07-30 16:00:00+00:00,gamma,True,20.0,1,c-4,11406089,7765.0
18692270,18692270,2021-08-12 14:25:34.588915+00:00,x,y,2021-08-22 10:00:00+00:00,2021-08-22 12:00:00+00:00,alpha,True,20.0,1,a-7,18692270,22445.0
2752735,2752735,2021-03-07 02:14:02.974526+00:00,x,y,2021-03-31 15:30:00+00:00,2021-03-31 17:30:00+00:00,alpha,True,15.0,1,a-7,2752735,7502.0
7469132,7469132,2021-05-22 10:39:05.285765+00:00,x,y,2021-05-24 05:00:00+00:00,2021-05-24 07:00:00+00:00,alpha,True,35.0,1,a-1,7469132,9707.0
14648331,14648331,2021-07-16 05:25:24.063187+00:00,x,y,2021-07-19 14:00:00+00:00,2021-07-19 15:55:00+00:00,beta,True,40.0,0,b-9,14648331,17630.0
3195761,3195761,2021-03-13 15:40:49.727058+00:00,x,y,2021-03-15 13:30:00+00:00,2021-03-15 15:30:00+00:00,alpha,True,35.0,1,a-5,3195761,12280.0
20493419,20493419,2021-08-22 16:00:33.597407+00:00,x,y,2021-08-24 07:00:00+00:00,2021-08-24 09:00:00+00:00,alpha,True,15.0,1,a-5,20493419,14945.0
9012637,9012637,2021-06-07 15:35:22.637748+00:00,x,y,2021-06-22 13:00:00+00:00,2021-06-22 15:00:00+00:00,alpha,True,15.0,1,a-9,9012637,9403.0
18389702,18389702,2021-08-11 06:33:58.839470+00:00,x,y,2021-08-29 07:00:00+00:00,2021-08-29 09:00:00+00:00,alpha,True,20.0,1,a-5,18389702,8381.0
2533056,2533056,2021-03-03 13:11:15.251773+00:00,x,y,2021-03-04 16:00:00+00:00,2021-03-04 18:10:00+00:00,alpha,True,35.0,1,a-7,2533056,8027.0
785882,785882,2021-01-23 11:26:55.883510+00:00,x,y,2021-01-31 16:00:00+00:00,2021-01-31 18:10:00+00:00,alpha,True,0.0,0,a-7,785882,8739.0
2323431,2323431,2021-02-28 11:59:44.272999+00:00,x,y,2021-04-01 11:00:00+00:00,2021-04-01 13:00:00+00:00,gamma,True,20.0,1,c-4,2323431,12500.0
19952034,19952034,2021-08-19 08:37:46.112678+00:00,x,y,2021-09-04 05:00:00+00:00,2021-09-04 06:55:00+00:00,beta,True,20.0,0,b-1,19952034,6420.0
7531558,7531558,2021-05-23 04:55:05.313722+00:00,x,y,2021-06-11 10:00:00+00:00,2021-06-11 12:00:00+00:00,alpha,True,15.0,1,a-9,7531558,7124.0
7634812,7634812,2021-05-24 08:44:29.958717+00:00,x,y,2021-05-25 17:00:00+00:00,2021-05-25 18:59:00+00:00,gamma,True,20.0,2,c-6,7634812,9025.0
19339171,19339171,2021-08-15 21:46:34.806381+00:00,x,y,2021-08-22 04:40:00+00:00,2021-08-22 06:40:00+00:00,omega,True,20.0,1,d-1,19339171,19000.0
20387852,20387852,2021-08-21 21:47:51.787736+00:00,x,y,2021-09-12 13:00:00+00:00,2021-09-12 15:00:00+00:00,alpha,True,15.0,1,a-9,20387852,7524.0
3677269,3677269,2021-03-22 11:37:06.869688+00:00,x,y,2021-04-16 05:00:00+00:00,2021-04-16 06:55:00+00:00,beta,True,20.0,0,b-1,3677269,8957.0
8958917,8958917,2021-06-07 06:18:45.531527+00:00,x,y,2021-06-12 07:00:00+00:00,2021-06-12 09:00:00+00:00,alpha,True,35.0,1,a-5,8958917,10006.0
12079385,12079385,2021-07-01 01:16:56.105479+00:00,x,y,2021-07-02 05:00:00+00:00,2021-07-02 07:00:00+00:00,alpha,True,35.0,1,a-1,12079385,11072.0
9128948,9128948,2021-06-08 17:32:10.619665+00:00,x,y,2021-06-30 10:00:00+00:00,2021-06-30 12:00:00+00:00,alpha,True,15.0,1,a-7,9128948,9403.0
12853202,12853202,2021-07-05 05:27:01.901401+00:00,x,y,2021-07-14 07:00:00+00:00,2021-07-14 09:00:00+00:00,alpha,True,35.0,1,a-5,12853202,14645.0
14939676,14939676,2021-07-18 09:23:52.362127+00:00,x,y,2021-07-31 14:00:00+00:00,2021-07-31 15:55:00+00:00,beta,True,40.0,0,b-9,14939676,12990.0
4947374,4947374,2021-04-20 06:11:36.257950+00:00,x,y,2021-04-25 11:00:00+00:00,2021-04-25 13:00:00+00:00,gamma,True,0.0,0,c-4,4947374,7065.0
6827780,6827780,2021-05-15 07:23:47.200605+00:00,x,y,2021-06-23 05:00:00+00:00,2021-06-23 07:00:00+00:00,alpha,True,35.0,1,a-1,6827780,6995.0
20810726,20810726,2021-08-24 16:59:05.354744+00:00,x,y,2022-01-27 07:00:00+00:00,2022-01-27 09:00:00+00:00,alpha,True,20.0,1,a-5,20810726,8381.0
4178026,4178026,2021-04-02 11:24:08.856460+00:00,x,y,2021-06-16 15:30:00+00:00,2021-06-16 17:30:00+00:00,alpha,True,15.0,1,a-7,4178026,9798.0
8347094,8347094,2021-06-01 09:00:17.409720+00:00,x,y,2021-06-02 11:00:00+00:00,2021-06-02 13:00:00+00:00,gamma,True,20.0,2,c-4,8347094,11900.0
9857744,9857744,2021-06-14 13:54:26.660277+00:00,x,y,2021-07-04 17:00:00+00:00,2021-07-04 18:59:00+00:00,gamma,True,20.0,2,c-6,9857744,7900.0
18151759,18151759,2021-08-10 09:22:10.780920+00:00,x,y,2021-08-25 11:00:00+00:00,2021-08-25 12:55:00+00:00,beta,True,20.0,0,b-69,18151759,6890.0
18215033,18215033,2021-08-10 14:43:57.126225+00:00,x,y,2021-08-19 10:00:00+00:00,2021-08-19 12:00:00+00:00,alpha,True,15.0,1,a-7,18215033,9045.0
604113,604113,2021-01-18 10:02:27.180236+00:00,x,y,2021-02-07 05:00:00+00:00,2021-02-07 07:00:00+00:00,gamma,True,32.0,1,c-2,604113,9150.0
16101067,16101067,2021-07-27 05:53:07.812621+00:00,x,y,2021-08-02 07:00:00+00:00,2021-08-02 09:00:00+00:00,alpha,True,35.0,1,a-5,16101067,12645.0
18441834,18441834,2021-08-11 10:56:02.110426+00:00,x,y,2021-08-26 17:05:00+00:00,2021-08-26 19:05:00+00:00,omega,True,20.0,1,d-5,18441834,7950.0
12607185,12607185,2021-07-03 19:05:59.073352+00:00,x,y,2021-07-25 09:45:00+00:00,2021-07-25 11:45:00+00:00,gamma,True,20.0,1,c-2,12607185,19105.0
10723074,10723074,2021-06-21 17:39:35.076136+00:00,x,y,2021-07-12 16:00:00+00:00,2021-07-12 18:00:00+00:00,alpha,True,15.0,1,a-23,10723074,9497.0
6214069,6214069,2021-05-05 10:14:41.816195+00:00,x,y,2021-05-18 13:30:00+00:00,2021-05-18 15:30:00+00:00,alpha,True,15.0,1,a-5,6214069,6495.0
4083949,4083949,2021-03-31 06:27:29.481520+00:00,x,y,2021-04-01 05:00:00+00:00,2021-04-01 07:00:00+00:00,gamma,True,20.0,1,c-2,4083949,9800.0
4290013,4290013,2021-04-05 15:39:08.921752+00:00,x,y,2021-04-07 05:00:00+00:00,2021-04-07 07:00:00+00:00,gamma,True,20.0,1,c-2,4290013,8650.0
7131681,7131681,2021-05-18 16:14:17.308706+00:00,x,y,2021-05-30 11:00:00+00:00,2021-05-30 12:55:00+00:00,beta,True,20.0,0,b-69,7131681,6723.0
19275170,19275170,2021-08-15 14:53:17.817189+00:00,x,y,2021-08-23 10:00:00+00:00,2021-08-23 12:00:00+00:00,gamma,True,20.0,2,c-2,19275170,16075.0
479020,479020,2021-01-14 13:09:04.049425+00:00,x,y,2021-01-18 13:00:00+00:00,2021-01-18 15:00:00+00:00,alpha,True,0.0,0,a-5,479020,8739.0
7239124,7239124,2021-05-19 20:03:53.237433+00:00,x,y,2021-05-24 05:00:00+00:00,2021-05-24 07:00:00+00:00,alpha,True,35.0,1,a-1,7239124,8762.0
14351184,14351184,2021-07-14 04:26:21.339243+00:00,x,y,2021-08-24 11:00:00+00:00,2021-08-24 12:55:00+00:00,beta,True,20.0,0,b-69,14351184,6440.0
5353472,5353472,2021-04-23 15:19:33.100086+00:00,x,y,2021-05-07 05:00:00+00:00,2021-05-07 06:55:00+00:00,beta,True,40.0,0,b-1,5353472,9663.0
20995779,20995779,2021-08-25 22:19:09.830551+00:00,x,y,2021-08-26 04:00:00+00:00,2021-08-26 06:00:00+00:00,alpha,True,15.0,1,a-1,20995779,9045.0
6063129,6063129,2021-05-03 08:24:21.144223+00:00,x,y,2021-05-09 13:30:00+00:00,2021-05-09 15:30:00+00:00,alpha,True,15.0,1,a-5,6063129,5996.0
12788129,12788129,2021-07-04 17:46:30.473771+00:00,x,y,2021-07-20 07:00:00+00:00,2021-07-20 09:00:00+00:00,alpha,True,35.0,1,a-5,12788129,10545.0
8637681,8637681,2021-06-03 19:32:03.289933+00:00,x,y,2021-06-24 05:00:00+00:00,2021-06-24 07:00:00+00:00,gamma,True,20.0,1,c-2,8637681,10900.0
13918845,13918845,2021-07-11 08:35:04.278372+00:00,x,y,2021-08-03 07:00:00+00:00,2021-08-03 09:00:00+00:00,alpha,True,35.0,1,a-5,13918845,14645.0
8820181,8820181,2021-06-05 15:27:36.361019+00:00,x,y,2021-06-30 04:00:00+00:00,2021-06-30 06:00:00+00:00,alpha,True,15.0,1,a-1,8820181,9403.0
1977683,1977683,2021-02-21 13:24:13.206106+00:00,x,y,2021-03-28 11:00:00+00:00,2021-03-28 13:00:00+00:00,gamma,True,20.0,2,c-4,1977683,14000.0
17705560,17705560,2021-08-08 09:24:24.035994+00:00,x,y,2021-08-13 16:00:00+00:00,2021-08-13 18:00:00+00:00,alpha,True,20.0,1,a-23,17705560,8381.0
13008369,13008369,2021-07-05 19:35:11.184447+00:00,x,y,2021-07-31 11:00:00+00:00,2021-07-31 12:55:00+00:00,beta,True,40.0,0,b-69,13008369,9070.0
20660593,20660593,2021-08-23 17:24:24.310300+00:00,x,y,2021-08-31 05:00:00+00:00,2021-08-31 06:55:00+00:00,beta,True,20.0,0,b-1,20660593,7240.0
5090757,5090757,2021-04-21 06:13:59.468539+00:00,x,y,2021-07-20 11:00:00+00:00,2021-07-20 13:00:00+00:00,gamma,True,20.0,1,c-4,5090757,8650.0
21542591,21542591,2021-08-30 07:43:27.788781+00:00,x,y,2021-09-02 07:00:00+00:00,2021-09-02 09:00:00+00:00,alpha,True,15.0,1,a-5,21542591,7524.0
21127398,21127398,2021-08-26 19:43:32.390184+00:00,x,y,2021-08-30 02:00:00+00:00,2021-08-30 03:55:00+00:00,beta,True,40.0,0,b-73,21127398,9440.0
16663228,16663228,2021-07-31 15:09:55.477344+00:00,x,y,2021-08-15 10:00:00+00:00,2021-08-15 12:00:00+00:00,gamma,True,20.0,1,c-2,16663228,7765.0
598969,598969,2021-01-18 07:40:16.372700+00:00,x,y,2021-01-27 16:00:00+00:00,2021-01-27 18:10:00+00:00,alpha,True,20.0,1,a-7,598969,10227.0
20136698,20136698,2021-08-20 09:39:34.305163+00:00,x,y,2021-08-25 10:00:00+00:00,2021-08-25 12:00:00+00:00,gamma,True,20.0,2,c-2,20136698,9750.0
17095704,17095704,2021-08-04 12:14:21.374012+00:00,x,y,2021-09-12 17:00:00+00:00,2021-09-12 18:59:00+00:00,gamma,True,20.0,1,c-6,17095704,12560.0
19383873,19383873,2021-08-16 07:34:29.834317+00:00,x,y,2021-09-04 17:00:00+00:00,2021-09-04 18:59:00+00:00,gamma,True,20.0,1,c-6,19383873,7500.0
2868553,2868553,2021-03-08 21:54:03.600263+00:00,x,y,2021-03-15 05:00:00+00:00,2021-03-15 07:00:00+00:00,gamma,True,20.0,2,c-2,2868553,8890.0
15768377,15768377,2021-07-24 20:30:40.773847+00:00,x,y,2021-07-26 17:00:00+00:00,2021-07-26 18:59:00+00:00,gamma,True,20.0,1,c-6,15768377,14065.0
14475845,14475845,2021-07-14 19:46:32.065843+00:00,x,y,2021-07-23 10:00:00+00:00,2021-07-23 12:00:00+00:00,alpha,True,15.0,1,a-7,14475845,11245.0
20251708,20251708,2021-08-21 01:10:48.218505+00:00,x,y,2021-08-23 13:00:00+00:00,2021-08-23 15:00:00+00:00,alpha,True,15.0,1,a-9,20251708,23895.0
16924107,16924107,2021-08-02 21:14:51.264321+00:00,x,y,2021-08-06 14:00:00+00:00,2021-08-06 16:00:00+00:00,gamma,True,20.0,2,c-4,16924107,9525.0
5645196,5645196,2021-04-27 06:35:14.008821+00:00,x,y,2021-04-30 14:00:00+00:00,2021-04-30 15:55:00+00:00,beta,True,20.0,0,b-9,5645196,6776.0
21708655,21708655,2021-08-31 12:57:40.786625+00:00,x,y,2021-09-02 16:00:00+00:00,2021-09-02 18:00:00+00:00,alpha,True,15.0,1,a-23,21708655,7524.0
19161984,19161984,2021-08-14 23:05:45.959126+00:00,x,y,2021-08-19 17:05:00+00:00,2021-08-19 19:05:00+00:00,omega,True,20.0,1,d-5,19161984,12250.0
2602125,2602125,2021-03-04 13:32:31.057364+00:00,x,y,2021-03-05 11:00:00+00:00,2021-03-05 13:00:00+00:00,gamma,True,20.0,1,c-4,2602125,9405.0
6733546,6733546,2021-05-13 15:50:48.420056+00:00,x,y,2021-05-24 05:00:00+00:00,2021-05-24 07:00:00+00:00,alpha,True,35.0,1,a-1,6733546,6995.0
9102232,9102232,2021-06-08 12:56:39.300392+00:00,x,y,2021-12-31 05:00:00+00:00,2021-12-31 07:00:00+00:00,gamma,True,20.0,2,c-2,9102232,11900.0
2824588,2824588,2021-03-08 08:33:46.507506+00:00,x,y,2021-03-09 11:00:00+00:00,2021-03-09 13:00:00+00:00,gamma,True,20.0,2,c-4,2824588,9140.0
20868940,20868940,2021-08-25 05:37:42.672307+00:00,x,y,2021-08-28 04:00:00+00:00,2021-08-28 06:00:00+00:00,alpha,True,20.0,1,a-1,20868940,12645.0
